code,code_generated,name,owner,category,status,acq_date,cost,accum,book_value,remaining_life,method
AS-ARKA-0193,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0194,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0195,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0196,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0197,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0198,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0199,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0200,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0201,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0202,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0203,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0204,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0205,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0206,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0207,1,Rompi Safety Vest Karet,ARKA,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-ARKA-0208,1,UPS/Power station BLUETTI EB 70 Portable,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,11899200.0,0.0,0.0,0,
AS-ARKA-0209,1,DJI Power Station 1000V v2,ARKA,Alat Pendukung,Unregistered Asset,2025-08-28,10300000.0,0.0,0.0,0,
AS-ARKA-0210,1,Valescom Lampu Sorot Led,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,108000.0,0.0,0.0,0,
AS-ARKA-0211,1,Valescom Lampu Sorot Led,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,108000.0,0.0,0.0,0,
AS-ARKA-0212,1,Valescom Lampu Sorot Led,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,108000.0,0.0,0.0,0,
AS-ARKA-0213,1,Valescom Lampu Sorot Led,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,108000.0,0.0,0.0,0,
AS-ARKA-0214,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0215,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0216,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0217,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0218,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0219,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0220,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0221,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0222,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0223,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0224,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0225,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0226,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0227,1,Baofeng UV-82 (8W) Walkie Talkie,ARKA,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-ARKA-0228,1,"Walkie Talky, Weircom Waterproof IP68 (10 W)",ARKA,Alat Pendukung,Unregistered Asset,2025-07-21,1100000.0,0.0,0.0,0,
AS-ARKA-0229,1,"Walkie Talky, Weircom Waterproof IP68 (10 W)",ARKA,Alat Pendukung,Unregistered Asset,2025-07-21,1100000.0,0.0,0.0,0,
AS-ARKA-0230,1,Meja Lipat 122 CM,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,443000.0,0.0,0.0,0,
AS-ARKA-0231,1,Meja Lipat 122 CM,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,443000.0,0.0,0.0,0,
AS-ARKA-0232,1,Meja Lipat 122 CM,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,443000.0,0.0,0.0,0,
AS-ARKA-0233,1,Tenda Lipat uk.3x3 + Dinding 4 sisi,ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,1550000.0,0.0,0.0,0,
AS-ARKA-0234,1,Tenda Lipat uk.3x3 + Dinding 4 sisi,ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,1550000.0,0.0,0.0,0,
AS-ARKA-0235,1,Terpal Costum - Sarung Box,ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-ARKA-0236,1,Terpal Costum - Sarung Box,ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-ARKA-0237,1,Terpal Costum - Sarung Box,ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-ARKA-0238,1,Terpal Costum - Sarung Box,ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-ARKA-0239,1,Terpal Costum - Sarung Box,ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-ARKA-0240,1,Terpal Costum - Sarung Box,ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-ARKA-0241,1,Terpal Costum - Sarung Box,ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-ARKA-0242,1,Terpal Costum - Sarung Box,ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-ARKA-0243,1,Terpal Costum - Sarung Box,ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-ARKA-0244,1,Terpal Costum - Sarung Box,ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-ARKA-0245,1,"Kabel Roll Makita 100 Meter, 4x Port Saklar",ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,1420000.0,0.0,0.0,0,
AS-ARKA-0246,1,"Kabel Roll Makita 100 Meter, 4x Port Saklar",ARKA,Alat Pendukung,Unregistered Asset,2024-09-13,1420000.0,0.0,0.0,0,
AS-ARKA-0247,1,Folding Chair Black,ARKA,Alat Pendukung,Unregistered Asset,2024-09-17,219900.0,0.0,0.0,0,
AS-ARKA-0248,1,Folding Chair Black,ARKA,Alat Pendukung,Unregistered Asset,2024-09-17,219900.0,0.0,0.0,0,
AS-ARKA-0249,1,Folding Chair Black,ARKA,Alat Pendukung,Unregistered Asset,2024-09-17,219900.0,0.0,0.0,0,
AS-ARKA-0250,1,Mini Fan Desk HFN650,ARKA,Alat Pendukung,Unregistered Asset,2024-09-23,135000.0,0.0,0.0,0,
AS-ARKA-0251,1,Mini Fan Desk HFN650,ARKA,Alat Pendukung,Unregistered Asset,2024-09-23,135000.0,0.0,0.0,0,
AS-ARKA-0252,1,SNDWAY Meteran Laser Digital,ARKA,Alat Pendukung,Unregistered Asset,2024-09-23,530000.0,0.0,0.0,0,
AS-ARKA-0253,1,Prolink PRT7011L Portable 4G LTE Modem,ARKA,Alat Pendukung,Unregistered Asset,2024-09-23,679000.0,0.0,0.0,0,
AS-ARKA-0254,1,Troly Lipat Bordes 70x110,ARKA,Alat Pendukung,Unregistered Asset,2024-09-23,1150000.0,0.0,0.0,0,
AS-ARKA-0255,1,Troly Lipat Bordes 70x110,ARKA,Alat Pendukung,Unregistered Asset,2024-09-23,1150000.0,0.0,0.0,0,
AS-ARKA-0256,1,Troly Lipat Bordes 70x110,ARKA,Alat Pendukung,Unregistered Asset,2024-09-23,1150000.0,0.0,0.0,0,
AS-ARKA-0257,1,Troly Lipat Bordes 70x110,ARKA,Alat Pendukung,Unregistered Asset,2024-09-23,1150000.0,0.0,0.0,0,
AS-ARKA-0258,1,Troly Lipat Bordes 70x110,ARKA,Alat Pendukung,Unregistered Asset,2024-09-23,1150000.0,0.0,0.0,0,
AS-ARKA-0259,1,Meteran Tancap 100 M,ARKA,Alat Pendukung,Unregistered Asset,2024-09-23,48500.0,0.0,0.0,0,
AS-ARKA-0260,1,Genset Silent Inverter 5 KVA 4000 WATT Tsuzumi,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,10500000.0,0.0,0.0,0,
AS-ARKA-0261,1,Shading Net / Jaring Pengaman,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,431200.0,0.0,0.0,0,
AS-ARKA-0262,1,Shading Net / Jaring Pengaman,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,431200.0,0.0,0.0,0,
AS-ARKA-0263,1,Shading Net / Jaring Pengaman,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,431200.0,0.0,0.0,0,
AS-ARKA-0264,1,Velbed + Sleeping Bag,ARKA,Alat Pendukung,Unregistered Asset,2026-04-17,100000.0,0.0,0.0,0,
AS-ARKA-0265,1,Velbed + Sleeping Bag,ARKA,Alat Pendukung,Unregistered Asset,2026-04-17,100000.0,0.0,0.0,0,
AS-ARKA-0266,1,Velbed + Sleeping Bag,ARKA,Alat Pendukung,Unregistered Asset,2026-04-17,100000.0,0.0,0.0,0,
AS-ARKA-0267,1,Velbed + Sleeping Bag,ARKA,Alat Pendukung,Unregistered Asset,2026-04-17,100000.0,0.0,0.0,0,
AS-ARKA-0268,1,Velbed + Sleeping Bag,ARKA,Alat Pendukung,Unregistered Asset,2026-04-17,100000.0,0.0,0.0,0,
AS-ARKA-0269,1,Velbed + Sleeping Bag,ARKA,Alat Pendukung,Unregistered Asset,2026-04-17,100000.0,0.0,0.0,0,
AS-ARKA-0270,1,Cooling Pad Laptop LED,ARKA,Alat Pendukung,Unregistered Asset,2024-09-23,98000.0,0.0,0.0,0,
AS-ARKA-0271,1,"Cable Roll Rollan 50 M, Tutupan Safety",ARKA,Alat Pendukung,Unregistered Asset,2024-09-25,625000.0,0.0,0.0,0,
AS-ARKA-0272,1,Terpal A12 Korea 12x12 M,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-ARKA-0273,1,Terpal A12 Korea 12x12 M,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-ARKA-0274,1,Terpal A12 Korea 12x12 M,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-ARKA-0275,1,Terpal A12 Korea 12x12 M,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-ARKA-0276,1,Terpal A12 Korea 12x12 M,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-ARKA-0277,1,Terpal A12 Korea 12x12 M,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-ARKA-0278,1,Terpal A12 Korea 12x12 M,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-ARKA-0279,1,Terpal A12 Korea 12x12 M,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-ARKA-0280,1,Terpal A12 Korea 12x12 M,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-ARKA-0281,1,Terpal A12 Korea 12x12 M,ARKA,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-ARKA-0282,1,Box Container 95 L,ARKA,Alat Pendukung,Unregistered Asset,2024-10-01,140259.0,0.0,0.0,0,
AS-ARKA-0283,1,Box Container 280 L,ARKA,Alat Pendukung,Unregistered Asset,2024-10-01,475000.0,0.0,0.0,0,
AS-ARKA-0284,1,Box Container 280 L,ARKA,Alat Pendukung,Unregistered Asset,2024-10-01,475000.0,0.0,0.0,0,
AS-ARKA-0285,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0286,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0287,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0288,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0289,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0290,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0291,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0292,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0293,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0294,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0295,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0296,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0297,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0298,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0299,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0300,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0301,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0302,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0303,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0304,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0305,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0306,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0307,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0308,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0309,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0310,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0311,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0312,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0313,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0314,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0315,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0316,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0317,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0318,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0319,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0320,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0321,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0322,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0323,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0324,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0325,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0326,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0327,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0328,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0329,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0330,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0331,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0332,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0333,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0334,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0335,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0336,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0337,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0338,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0339,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0340,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0341,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0342,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0343,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0344,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0345,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0346,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0347,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0348,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0349,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0350,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0351,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0352,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0353,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0354,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0355,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0356,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0357,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0358,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0359,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0360,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0361,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0362,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0363,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0364,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0365,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0366,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0367,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0368,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0369,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0370,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0371,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0372,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0373,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0374,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0375,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0376,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0377,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0378,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-ARKA-0379,1,Palet Plastik 100x120x14,ARKA,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
